actor_key,actor_name,predictor_month,outcome_month,lookback_months,risk_event_count,risk_region_count,risk_regions,system:index,ntl_cloudfree_observations_mean_t,ntl_cloudfree_observations_mean_t1,ntl_common_valid_area_fraction,ntl_lit_fraction_change,ntl_lit_fraction_t,ntl_lit_fraction_t1,ntl_log_mean_change,ntl_log_median_change,ntl_mean_change,ntl_mean_t,ntl_mean_t1,ntl_median_change,ntl_median_t,ntl_median_t1,ntl_sd_t,ntl_sd_t1,ntl_valid_area_fraction_t,ntl_valid_area_fraction_t1,ntl_valid_pixel_count_t,ntl_valid_pixel_count_t1,risk_area_km2,.geo,ucdp_actor_id_norm,constituent_ucdp_actor_ids,unit_id,month,period_start,year,month_of_year,period_index,rolling_risk_countries_24m,risk_set_source,area_size,log1p_area_size,risk_set_empty_no_metadata,next_month_outcome_available,y_ucdp_best_fatalities_current_24m,y_ucdp_best_fatalities_next_24m,log1p_y_ucdp_best_fatalities_current_24m,log1p_y_ucdp_best_fatalities_next_24m,n_articles,n_unique_articles_raw,n_article_actor_rows_raw,mean_article_actor_weight,n_conflict_relevance_direct,n_event_modality_realized,n_any_fatalities_mentioned_yes,n_any_physical_violence_mentioned_yes,n_any_weapon_mentioned_yes,n_event_context_background_or_context,n_event_context_cbt,n_event_context_civ,n_event_context_crm,n_event_context_historical_background,n_event_context_not_applicable,n_event_context_opr,n_event_context_org,n_event_context_pol,n_event_context_pro,n_event_context_unclear,share_conflict_relevance_direct,log1p_n_conflict_relevance_direct,share_event_modality_realized,log1p_n_event_modality_realized,share_any_fatalities_mentioned_yes,log1p_n_any_fatalities_mentioned_yes,share_any_physical_violence_mentioned_yes,log1p_n_any_physical_violence_mentioned_yes,share_any_weapon_mentioned_yes,log1p_n_any_weapon_mentioned_yes,share_event_context_background_or_context,log1p_n_event_context_background_or_context,share_event_context_cbt,log1p_n_event_context_cbt,share_event_context_civ,log1p_n_event_context_civ,share_event_context_crm,log1p_n_event_context_crm,share_event_context_historical_background,log1p_n_event_context_historical_background,share_event_context_not_applicable,log1p_n_event_context_not_applicable,share_event_context_opr,log1p_n_event_context_opr,share_event_context_org,log1p_n_event_context_org,share_event_context_pol,log1p_n_event_context_pol,share_event_context_pro,log1p_n_event_context_pro,share_event_context_unclear,log1p_n_event_context_unclear,log1p_n_articles
209,Hamas,2020-11,2020-12,12,2,2,Israel::Gaza Strip; Israel::Southern district,0.0,14.852366541804296,14.431123945897056,1.0,-0.0285405864226006,0.3875408263059803,0.3590002398833796,-0.0169484149831147,-0.1228567275718275,-0.0752570039165561,3.4780912496388345,3.4028342457222784,-0.1934246975681899,0.6730845396125648,0.4796598420443748,10.76363952122747,10.657279725193536,1.0,1.0,4480.0,4480.0,14569.923799396616,,209,209,209,2020-11,2020-11-01,2020,11,10.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,0.0,0.0,0.0,0.0,87.0,87.0,87.0,1.0,62.0,81.0,16.0,70.0,64.0,0.0,44.0,0.0,1.0,0.0,2.0,2.0,1.0,34.0,0.0,3.0,0.7126436781609196,4.143134726391533,0.9310344827586208,4.406719247264253,0.1839080459770115,2.833213344056216,0.8045977011494253,4.2626798770413155,0.735632183908046,4.174387269895637,0.0,0.0,0.5057471264367817,3.80666248977032,0.0,0.0,0.0114942528735632,0.6931471805599453,0.0,0.0,0.0229885057471264,1.0986122886681098,0.0229885057471264,1.0986122886681098,0.0114942528735632,0.6931471805599453,0.3908045977011494,3.5553480614894135,0.0,0.0,0.0344827586206896,1.3862943611198906,4.477336814478207
209,Hamas,2020-12,2021-01,12,1,1,Israel::Southern district,1.0,14.431282813734128,14.180778701853823,1.0,-0.0053775031361799,0.3544078427728475,0.3490303396366676,-0.0173800679548263,-0.0290137613538612,-0.0751368254358024,3.3608378604002778,3.2857010349644753,-0.0423136896375369,0.4796598420443748,0.4373461524068379,10.682823054313328,10.661949977481656,1.0,1.0,4443.0,4443.0,14462.932024622414,,209,209,209,2020-12,2020-12-01,2020,12,11.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,0.0,0.0,0.0,0.0,88.0,88.0,88.0,1.0,66.0,83.0,18.0,73.0,64.0,0.0,48.0,2.0,1.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,0.75,4.204692619390966,0.9431818181818182,4.430816798843313,0.2045454545454545,2.9444389791664403,0.8295454545454546,4.30406509320417,0.7272727272727273,4.174387269895637,0.0,0.0,0.5454545454545454,3.8918202981106265,0.0227272727272727,1.0986122886681098,0.0113636363636363,0.6931471805599453,0.0,0.0,0.0568181818181818,1.791759469228055,0.0,0.0,0.0,0.0,0.3636363636363636,3.49650756146648,0.0,0.0,0.0,0.0,4.48863636973214
209,Hamas,2021-01,2021-02,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,209,209,209,2021-01,2021-01-01,2021,1,12.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,0.0,0.0,0.0,0.0,105.0,105.0,105.0,1.0,77.0,97.0,21.0,77.0,65.0,0.0,46.0,2.0,0.0,0.0,7.0,1.0,1.0,48.0,0.0,0.0,0.7333333333333333,4.356708826689592,0.923809523809524,4.584967478670572,0.2,3.091042453358316,0.7333333333333333,4.356708826689592,0.6190476190476191,4.189654742026425,0.0,0.0,0.4380952380952381,3.8501476017100584,0.019047619047619,1.0986122886681098,0.0,0.0,0.0,0.0,0.0666666666666666,2.0794415416798357,0.0095238095238095,0.6931471805599453,0.0095238095238095,0.6931471805599453,0.4571428571428571,3.8918202981106265,0.0,0.0,0.0,0.0,4.663439094112067
209,Hamas,2021-02,2021-03,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,209,209,209,2021-02,2021-02-01,2021,2,13.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,0.0,0.0,0.0,0.0,60.0,60.0,60.0,1.0,34.0,56.0,15.0,35.0,26.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,0.5666666666666667,3.5553480614894135,0.9333333333333332,4.04305126783455,0.25,2.772588722239781,0.5833333333333334,3.58351893845611,0.4333333333333333,3.295836866004329,0.0,0.0,0.15,2.302585092994046,0.0166666666666666,0.6931471805599453,0.0,0.0,0.0,0.0,0.0666666666666666,1.6094379124341005,0.0,0.0,0.0,0.0,0.7666666666666667,3.8501476017100584,0.0,0.0,0.0,0.0,4.110873864173311
209,Hamas,2021-03,2021-04,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,209,209,209,2021-03,2021-03-01,2021,3,14.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,0.0,1.0,0.0,0.6931471805599453,80.0,80.0,80.0,1.0,60.0,76.0,37.0,64.0,52.0,0.0,26.0,1.0,0.0,0.0,4.0,2.0,0.0,47.0,0.0,0.0,0.75,4.110873864173311,0.95,4.343805421853684,0.4625,3.6375861597263857,0.8,4.174387269895637,0.65,3.970291913552122,0.0,0.0,0.325,3.295836866004329,0.0125,0.6931471805599453,0.0,0.0,0.0,0.0,0.05,1.6094379124341005,0.025,1.0986122886681098,0.0,0.0,0.5875,3.871201010907891,0.0,0.0,0.0,0.0,4.394449154672439
209,Hamas,2021-04,2021-05,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,209,209,209,2021-04,2021-04-01,2021,4,15.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,1.0,254.0,0.6931471805599453,5.541263545158426,187.0,187.0,187.0,1.0,161.0,184.0,33.0,168.0,141.0,0.0,121.0,1.0,2.0,0.0,2.0,0.0,1.0,60.0,0.0,0.0,0.8609625668449198,5.087596335232384,0.983957219251337,5.220355825078324,0.1764705882352941,3.5263605246161616,0.8983957219251337,5.1298987149230735,0.7540106951871658,4.955827057601261,0.0,0.0,0.6470588235294118,4.804021044733257,0.0053475935828877,0.6931471805599453,0.0106951871657754,1.0986122886681098,0.0,0.0,0.0106951871657754,1.0986122886681098,0.0,0.0,0.0053475935828877,0.6931471805599453,0.320855614973262,4.110873864173311,0.0,0.0,0.0,0.0,5.236441962829949
209,Hamas,2021-05,2021-06,12,69,5,Israel::Central district; Israel::Gaza Strip; Israel::Southern district; Israel::Tel Aviv district; Israel::West Bank,0.0,16.756173179470924,19.91161144119689,1.0,0.0029683420048334,0.4562451000084234,0.4592134420132569,-0.0208762146882852,-0.4228716494756385,-0.1720465701517826,7.327594904625691,7.155548334473909,-0.7986218369454791,1.3159382093569891,0.5173163724115101,22.817444071149357,17.678032399858512,1.0,1.0,5169.0,5169.0,16598.244600697584,,209,209,209,2021-05,2021-05-01,2021,5,16.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,254.0,3.0,5.541263545158426,1.3862943611198906,2992.0,2992.0,2992.0,1.0,2590.0,2840.0,2082.0,2791.0,2605.0,3.0,1766.0,37.0,1.0,0.0,122.0,5.0,4.0,960.0,74.0,20.0,0.8656417112299465,7.85979918056211,0.9491978609625668,7.951911381854188,0.695855614973262,7.641564441260972,0.9328208556149732,7.934513463882263,0.8706550802139037,7.8655717576847906,0.0010026737967914,1.3862943611198906,0.5902406417112299,7.477038472319696,0.0123663101604278,3.6375861597263857,0.0003342245989304,0.6931471805599453,0.0,0.0,0.0407754010695187,4.812184355372417,0.0016711229946524,1.791759469228055,0.0013368983957219,1.6094379124341005,0.320855614973262,6.8679744089702925,0.0247326203208556,4.31748811353631,0.0066844919786096,3.044522437723423,8.0040315078527
209,Hamas,2021-06,2021-07,12,69,5,Israel::Central district; Israel::Gaza Strip; Israel::Southern district; Israel::Tel Aviv district; Israel::West Bank,1.0,19.91161144119689,19.175061715596392,1.0,-0.0181890926997414,0.4592134420132569,0.4410243493135155,-0.0372689197731967,-0.016621995950105,-0.298354272833838,7.155548334473909,6.857194061640071,-0.0250123729285385,0.5173163724115101,0.4923039994829715,17.678032399858512,17.02654757481868,1.0,1.0,5169.0,5169.0,16598.244600697584,,209,209,209,2021-06,2021-06-01,2021,6,17.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,3.0,1.0,1.3862943611198906,0.6931471805599453,572.0,572.0,572.0,1.0,385.0,539.0,231.0,492.0,398.0,0.0,184.0,22.0,0.0,0.0,25.0,2.0,8.0,311.0,13.0,7.0,0.6730769230769231,5.955837369464831,0.9423076923076924,6.29156913955832,0.4038461538461538,5.44673737166631,0.8601398601398601,6.20050917404269,0.6958041958041958,5.988961416889864,0.0,0.0,0.3216783216783216,5.220355825078324,0.0384615384615384,3.1354942159291497,0.0,0.0,0.0,0.0,0.0437062937062937,3.258096538021482,0.0034965034965034,1.0986122886681098,0.0139860139860139,2.1972245773362196,0.5437062937062938,5.7430031878094825,0.0227272727272727,2.6390573296152584,0.0122377622377622,2.0794415416798357,6.35088571671474
209,Hamas,2021-07,2021-08,12,69,5,Israel::Central district; Israel::Gaza Strip; Israel::Southern district; Israel::Tel Aviv district; Israel::West Bank,0.0,19.175061715596392,16.278066017869996,1.0,0.0302082455924374,0.4410243493135155,0.4712325949059529,0.0105012368495573,0.1499097687435466,0.0829450061563967,6.857194061640071,6.940139067796467,0.2413494508899953,0.4923039994829715,0.7336534503729668,17.02654757481868,17.037724992111524,1.0,1.0,5169.0,5169.0,16598.244600696198,,209,209,209,2021-07,2021-07-01,2021,7,18.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,1.0,9.0,0.6931471805599453,2.302585092994046,239.0,239.0,239.0,1.0,157.0,222.0,93.0,202.0,165.0,1.0,82.0,9.0,1.0,0.0,16.0,0.0,2.0,123.0,5.0,0.0,0.6569037656903766,5.062595033026967,0.9288702928870292,5.407171771460119,0.3891213389121339,4.543294782270004,0.8451882845188284,5.313205979041787,0.6903765690376569,5.111987788356544,0.00418410041841,0.6931471805599453,0.3430962343096234,4.418840607796598,0.0376569037656903,2.302585092994046,0.00418410041841,0.6931471805599453,0.0,0.0,0.0669456066945606,2.833213344056216,0.0,0.0,0.00836820083682,1.0986122886681098,0.5146443514644351,4.820281565605037,0.0209205020920502,1.791759469228055,0.0,0.0,5.480638923341991
209,Hamas,2021-08,2021-09,12,71,5,Israel::Central district; Israel::Gaza Strip; Israel::Southern district; Israel::Tel Aviv district; Israel::West Bank,1.0,16.283982527249428,16.303272853024826,1.0,-0.0322065557721205,0.4700156917054767,0.4378091359333562,-0.017108172290198,-0.1672895475229064,-0.1340497197935963,6.9026362322408366,6.76858651244724,-0.2666303056041461,0.7308557130077249,0.4642254074035787,17.053284384430306,16.911756152072076,1.0,1.0,5150.0,5150.0,16559.625249465793,,209,209,209,2021-08,2021-08-01,2021,8,19.0,Israel,ged_rolling_24m,1,0.6931471805599453,False,True,9.0,7.0,2.302585092994046,2.0794415416798357,24.0,24.0,24.0,1.0,18.0,20.0,10.0,20.0,16.0,0.0,9.0,3.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.75,2.9444389791664403,0.8333333333333334,3.044522437723423,0.4166666666666667,2.3978952727983707,0.8333333333333334,3.044522437723423,0.6666666666666666,2.833213344056216,0.0,0.0,0.375,2.302585092994046,0.125,1.3862943611198906,0.0,0.0,0.0,0.0,0.1666666666666666,1.6094379124341005,0.0416666666666666,0.6931471805599453,0.0,0.0,0.2916666666666667,2.0794415416798357,0.0,0.0,0.0,0.0,3.218875824868201
